Customer id,cluster,PC1,PC2,dist_to_best,dist_to_second,delta
C00073,0,0.10230131687340308,0.4777338387243846,0.7702976821858802,1.3603974426787235,0.5900997604928433
C00084,0,0.009855143179006848,-0.798903640608334,0.9571663697757945,1.5482270801515752,0.5910607103757807
C00809,0,0.009242623043045045,-0.7543643698856606,0.9244178628054218,1.5209721124406146,0.5965542496351928
C00568,1,-0.5704512168423697,0.5350503598049674,0.7547312476260906,1.3538366920733547,0.5991054444472641
C00483,1,-0.7545355104803526,1.9103815699321218,1.8243808864770887,2.4258065331328877,0.601425646655799
C00085,0,0.007680306563983774,-0.6991151986113725,0.8857973383080563,1.4876621532065093,0.601864814898453
C00024,0,0.06893537957659018,0.3186991857627886,0.6922941491237465,1.2974593331267272,0.6051651840029807
C00040,0,-0.00494553614472476,-0.35764716348512404,0.7013774467014581,1.3122920152985753,0.6109145685971172
C00628,0,0.10421073312990434,0.4396162414744855,0.7419821158901078,1.353459639313986,0.6114775234238782
C00362,1,-0.9125066956157075,-1.015803403457087,1.2006051066424865,1.8125396193271646,0.611934512684678
C00333,1,-0.6025524125844139,0.8543348117970622,0.9379757117772942,1.5504077860215317,0.6124320742442375
C00027,1,-0.8319200371284168,-0.8078658459754557,1.0282327839771104,1.6414863741672285,0.6132535901901182
C00165,0,0.11399165823989871,0.45045840892364786,0.7426336552205327,1.3653886717446486,0.6227550165241159
C00516,0,0.11352450306945092,0.44465608950169466,0.7388608745461873,1.3636489602734547,0.6247880857272674
C00517,1,-0.8939608861537687,-0.938095831644763,1.130765881585361,1.7573190433296886,0.6265531617443276
C00644,0,0.03995291351578743,0.12269259881646323,0.6298081411391806,1.2570820119029757,0.6272738707637951
C01075,0,0.04969157449856622,0.15622544163082713,0.632124664966766,1.2666573449447516,0.6345326799779856
C00095,0,0.06446727645321806,-0.9762929654477378,1.0669772106594664,1.7030938909631752,0.6361166803037088
C00386,0,0.19405765990006424,0.663803602477171,0.8627540659475169,1.5031394727381495,0.6403854067906326
C00539,1,-0.7803287275957489,1.8004528441021361,1.7115066765608675,2.352088410851559,0.6405817342906917
