Customer id,Recency,Frequency,Monetary,CategoryVariety,AvgInvoice,PreferredMall,Cluster,RecencyScore,MonetaryLog,AvgInterpurchaseDays,MallDiversity,PaymentDiversity,CategoryConcentration,AvgInvoiceLog,ClusterEnhanced
C00201,16,4,103738.48000000001,3,8644.873333333335,ST,0,0.058823529411764705,11.5496380353615,237.66666666666666,3,1,0.6666666666666666,9.064837414800266,0
C00202,282,3,39235.59,4,4359.509999999999,ST,1,0.0035335689045936395,10.577365008781873,33.0,2,1,0.4444444444444444,8.380344301979397,0
C00204,12,2,1169.04,3,292.26,TKO,1,0.07692307692307693,7.064793215241592,230.0,1,1,0.5,5.681059587548933,1
C00205,112,2,49899.880000000005,3,8316.646666666667,MK,1,0.008849557522123894,10.81779391685465,493.0,2,1,0.5,9.026134641240821,1
C00206,561,1,13760.22,3,4586.74,CYB,1,0.0017793594306049821,9.529609770347719,135.5,1,1,0.3333333333333333,8.431142807070682,1
C00207,239,6,58323.659999999996,5,3430.8035294117644,TKO,0,0.004166666666666667,10.973780267468438,72.4,3,1,0.35294117647058826,8.140841212294305,0
C00208,298,4,74515.85,5,4139.769444444445,TKO,0,0.0033444816053511705,11.2187805532907,137.66666666666666,2,1,0.4444444444444444,8.328636905696248,0
C00209,365,5,35640.17,5,2741.5515384615383,CYB,0,0.00273224043715847,10.481256709328738,63.0,3,1,0.38461538461538464,7.916643984483852,0
C00210,226,5,49611.45,5,3100.715625,MK,0,0.004405286343612335,10.81199708928028,118.25,3,1,0.3125,8.039710664808116,0
C00211,443,2,8274.18,4,1379.03,TKO,1,0.0022522522522522522,9.021015952274547,36.0,2,1,0.5,7.229860517045394,1
C00212,331,2,13877.38,3,2312.8966666666665,MK,1,0.0030120481927710845,9.538087512551698,242.0,1,1,0.5,7.746688251037712,1
C00213,165,7,64729.97,5,2489.6142307692307,MK,0,0.006024096385542169,11.077995036750929,75.5,3,1,0.34615384615384615,7.820284638062273,0
C00214,268,4,82620.03,5,4860.001764705882,TKO,0,0.0037174721189591076,11.322019527588127,107.33333333333333,2,1,0.29411764705882354,8.488999820078897,0
C00215,145,9,130344.03,5,4655.143928571429,CYB,0,0.00684931506849315,11.777940290518144,64.875,4,1,0.2857142857142857,8.445942901427356,0
C00216,146,1,812.17,1,812.17,TKO,1,0.006802721088435374,6.700940189780036,135.5,1,1,1.0,6.700940189780036,1
C00217,30,2,2823.91,2,705.9775,MK,1,0.03225806451612903,7.946231784665971,242.0,2,1,0.5,6.560998840779127,1
C00218,49,6,157466.62,5,6561.109166666666,MK,0,0.02,11.96697512881027,129.0,3,1,0.3333333333333333,8.789067349570821,0
C00219,98,5,52661.37,5,3761.526428571429,ST,0,0.010101010101010102,10.871656437734497,110.0,3,1,0.35714285714285715,8.232845933237492,0
C00220,346,2,4448.299999999999,3,741.3833333333332,ST,1,0.002881844380403458,8.400502059416027,93.0,2,1,0.5,6.609865731507348,1
C00221,128,6,31306.27,5,1956.641875,TKO,0,0.007751937984496124,10.35160561792873,104.0,4,1,0.25,7.579495902888644,0
C00222,83,1,11389.52,4,2847.38,TKO,1,0.011904761904761904,9.34053670948164,135.5,1,1,0.25,7.954505690597572,1
C00223,8,6,54743.71,5,3649.5806666666667,TKO,0,0.1111111111111111,10.91043602200607,141.0,3,1,0.4666666666666667,8.202641520681572,0
C00224,510,3,36683.72,4,5240.5314285714285,MK,1,0.0019569471624266144,10.510115598571604,107.0,3,1,0.2857142857142857,8.564368991977185,0
C00225,153,1,16304.56,3,4076.14,ST,1,0.006493506493506494,9.69926143292649,135.5,1,1,0.5,8.31315104120442,1
C00226,265,3,27036.56,4,3004.0622222222223,CYB,1,0.0037593984962406013,10.204982289398934,137.0,2,1,0.4444444444444444,8.008053552985293,1
C00227,85,2,18386.16,5,3064.36,ST,1,0.011627906976744186,9.819407873916166,56.0,2,1,0.3333333333333333,8.02792029661166,0
C00228,150,4,60002.21,5,4000.1473333333333,CYB,0,0.006622516556291391,11.002153339773164,167.33333333333334,3,1,0.3333333333333333,8.294336432306546,0
C00229,199,5,63610.38,5,4543.598571428572,TKO,0,0.005,11.060547664139614,79.0,4,1,0.2857142857142857,8.421694679592838,0
C00230,202,3,74162.23999999999,4,7416.223999999999,ST,0,0.0049261083743842365,11.214023888605775,179.5,2,1,0.4,8.911560142170368,0
C00231,45,6,96148.87,4,4370.403181818182,CYB,0,0.021739130434782608,11.47366339896193,136.4,2,1,0.3181818181818182,8.382839330787483,0
C00232,58,3,52671.98,5,4051.6907692307695,CYB,0,0.01694915254237288,10.871857889574471,57.5,3,1,0.3076923076923077,8.307136326957329,0
C00233,35,8,93205.91,5,3213.996896551724,ST,0,0.027777777777777776,11.44257713955623,95.28571428571429,4,1,0.3103448275862069,8.075581671368525,0
C00234,179,3,40444.72,3,4493.857777777778,ST,1,0.005555555555555556,10.60771610724687,149.0,2,1,0.5555555555555556,8.41068930631123,1
C00236,198,4,61984.39,5,5165.365833333333,ST,0,0.005025125628140704,11.034653991097255,114.0,2,1,0.3333333333333333,8.549924786737588,0
C00237,49,3,45226.14,3,5025.126666666667,TKO,1,0.02,10.71945262810474,328.0,2,1,0.5555555555555556,8.522404920067435,1
C00238,290,3,56568.36,4,4714.03,ST,1,0.003436426116838488,10.9432227748562,86.5,2,1,0.3333333333333333,8.458510557719638,0
C00239,6,2,42584.26,4,4731.584444444445,TKO,1,0.14285714285714285,10.65926346299273,541.0,2,1,0.3333333333333333,8.462226726441335,1
C00240,4,3,56792.97,3,7099.12125,ST,0,0.2,10.947185437101831,72.5,3,1,0.625,8.867867140348377,0
C00241,87,5,46359.06,5,3311.3614285714284,TKO,0,0.011363636363636364,10.744193591672005,130.25,3,1,0.35714285714285715,8.105416636535361,0
C00242,210,4,64057.219999999994,4,4927.4784615384615,TKO,0,0.004739336492890996,11.067547636326896,124.33333333333333,2,1,0.3076923076923077,8.502785590909978,0
C00243,17,4,61536.28,5,4733.5599999999995,TKO,0,0.05555555555555555,11.027398449004206,178.66666666666666,3,1,0.3076923076923077,8.462644076275982,0
C00244,377,2,6421.400000000001,2,1284.2800000000002,MK,1,0.0026455026455026454,8.767547158602019,218.0,2,1,0.6,7.158731872425503,1
C00245,552,1,3452.5499999999997,1,1150.85,CYB,1,0.0018083182640144665,8.147157966489951,135.5,1,1,1.0,7.049124624444662,1
C00246,565,2,19273.33,4,3854.666,MK,1,0.0017667844522968198,9.866529437775505,147.0,1,1,0.4,8.257299033721598,1
C00247,72,4,43678.46,5,3359.881538461538,ST,0,0.0136986301369863,10.684633247705007,137.0,2,1,0.3076923076923077,8.119958581183555,0
C00248,240,5,59484.82,4,4957.068333333334,TKO,0,0.004149377593360996,10.993493243803426,112.75,4,1,0.5,8.508771494939314,0
C00250,12,6,49692.39,5,2760.6883333333335,MK,0,0.07692307692307693,10.813627205251775,109.2,3,1,0.2777777777777778,7.923597486665701,0
C00251,14,3,30345.239999999998,5,3793.1549999999997,MK,0,0.06666666666666667,10.320427900839254,90.5,2,1,0.375,8.241217003640427,0
C00252,24,4,11879.0,3,1187.9,CYB,1,0.04,9.382611592916636,95.33333333333333,4,1,0.5,7.080783788864499,0
C00253,76,7,87143.32,5,4149.681904761905,TKO,0,0.012987012987012988,11.375320873838529,76.66666666666667,3,1,0.2857142857142857,8.33102791412707,0
C00254,178,3,44464.19,5,5558.02375,TKO,0,0.00558659217877095,10.702461914848337,166.5,2,1,0.375,8.623177787295486,0
C00255,373,2,21719.92,4,3619.986666666666,MK,1,0.00267379679144385,9.986031130425228,270.0,2,1,0.3333333333333333,8.194501827534799,1
C00256,568,1,898.14,1,898.14,ST,1,0.0017574692442882249,6.801438750934501,135.5,1,1,1.0,6.801438750934501,1
C00257,91,7,19911.350000000002,5,1171.2558823529414,ST,0,0.010869565217391304,9.899095421233246,104.83333333333333,3,1,0.35294117647058826,7.0666852759591885,0
C00258,175,6,59158.579999999994,5,3113.60947368421,TKO,0,0.005681818181818182,10.987993817408055,106.0,4,1,0.2631578947368421,8.043859053758343,0
C00260,338,2,44132.04,4,7355.34,CYB,1,0.0029498525073746312,10.694963987269167,175.0,1,1,0.3333333333333333,8.903317805428223,1
C00261,385,3,7062.5599999999995,3,1177.0933333333332,MK,1,0.0025906735751295338,8.86270445268812,147.0,1,1,0.5,7.071652591406874,1
C00262,66,6,156891.4,5,6537.141666666666,MK,0,0.014925373134328358,11.963315499052085,130.0,4,1,0.375,8.78540825524559,0
C00263,63,6,155384.8,4,5754.992592592592,TKO,0,0.015625,11.953666335649165,133.4,3,1,0.2962962962962963,8.657996781104519,0
C00264,91,4,51586.32,4,3968.1784615384613,MK,0,0.010869565217391304,10.851031184837401,194.66666666666666,3,1,0.38461538461538464,8.286314415626709,0
C00265,48,5,60178.159999999996,4,4298.44,MK,0,0.02040816326530612,11.005081391960998,105.75,4,1,0.5,8.366240060642518,0
C00266,133,2,41091.950000000004,5,4109.195000000001,MK,1,0.007462686567164179,10.62359185292417,590.0,2,1,0.3,8.321225751620265,1
C00267,47,1,2381.7599999999998,3,595.4399999999999,TKO,1,0.020833333333333332,7.77601475864032,135.5,1,1,0.5,6.390978649722706,1
C00268,77,4,59929.829999999994,5,5448.166363636363,ST,0,0.01282051282051282,11.000946342847401,86.0,3,1,0.2727272727272727,8.603217915156925,0
C00269,6,4,133873.57,5,8367.098125,ST,0,0.14285714285714285,11.804658595793445,216.66666666666666,4,1,0.4375,9.032181912454881,0
C00270,36,5,47797.84,5,3186.5226666666663,ST,0,0.02702702702702703,10.774756650402653,141.75,3,1,0.3333333333333333,8.066999300552508,0
C00271,257,5,42421.939999999995,5,2356.7744444444443,TKO,0,0.003875968992248062,10.655444532647753,115.5,3,1,0.2777777777777778,7.765473421070152,0
C00272,65,6,82106.85,4,3909.8500000000004,MK,0,0.015151515151515152,11.31578890597322,131.2,4,1,0.2857142857142857,8.271510020657693,0
C00273,76,5,29502.35,5,2458.5291666666667,TKO,0,0.012987012987012988,10.292259095202573,97.25,2,1,0.25,7.807725214943964,0
C00274,305,3,35752.979999999996,4,3250.270909090909,TKO,1,0.0032679738562091504,10.484416870596906,172.0,2,1,0.45454545454545453,8.086801247835119,1
C00275,143,5,23157.22,5,1781.3246153846155,MK,0,0.006944444444444444,10.050105072083912,141.75,4,1,0.38461538461538464,7.485673754956493,0
C00276,38,5,83075.25,5,4886.779411764706,TKO,0,0.02564102564102564,11.327514139754193,168.5,1,1,0.29411764705882354,8.494493371307067,0
C00277,292,1,3982.83,3,1327.61,TKO,1,0.0034129692832764505,8.289998947111338,135.5,1,1,0.3333333333333333,7.191888561922671,1
C00278,89,2,20692.5,5,2956.0714285714284,TKO,1,0.011111111111111112,9.937574920280268,54.0,1,1,0.2857142857142857,7.991954675317048,0
C00279,21,3,72399.66,4,6581.787272727273,MK,0,0.045454545454545456,11.189970694354356,308.0,3,1,0.45454545454545453,8.79221353230611,0
C00280,269,10,85372.79,5,2510.964411764706,TKO,0,0.003703703703703704,11.354794424005453,45.77777777777778,4,1,0.29411764705882354,7.8288203601966115,0
C00281,141,6,53870.45,4,2835.286842105263,CYB,0,0.007042253521126761,10.89435593196353,98.8,3,1,0.3157894736842105,7.950251025733886,0
C00282,87,2,27289.2,4,4548.2,ST,1,0.011363636363636364,10.214282942367358,246.0,1,1,0.3333333333333333,8.422706672310289,1
C00283,247,4,66006.81,5,5077.446923076923,TKO,0,0.004032258064516129,11.09752834734106,152.0,3,1,0.23076923076923078,8.532760770025723,0
C00284,78,3,54454.69,4,4950.426363636364,TKO,0,0.012658227848101266,10.905142622442273,324.0,2,1,0.36363636363636365,8.50743096832424,0
C00285,256,2,16447.21,4,3289.442,MK,1,0.0038910505836575876,9.707971935683116,232.0,2,1,0.4,8.098777181240294,1
C00286,579,2,51244.520000000004,3,8540.753333333334,MK,1,0.0017241379310344827,10.844383478545627,23.0,2,1,0.3333333333333333,9.05272157406259,1
C00287,615,3,47579.84,5,4325.44,ST,1,0.0016233766233766235,10.770185438177782,50.0,2,1,0.36363636363636365,8.37250031192798,0
C00288,90,3,22860.469999999998,5,2540.052222222222,ST,1,0.01098901098901099,10.0372082397433,269.0,3,1,0.2222222222222222,7.840333534947711,0
C00289,38,5,50338.979999999996,5,3355.932,TKO,0,0.02564102564102564,10.826554871390856,109.5,3,1,0.2,8.118782740593762,0
C00291,123,4,66713.07,5,4169.566875,CYB,0,0.008064516129032258,11.108171154185783,154.33333333333334,3,1,0.3125,8.335807246800675,0
C00292,104,4,50338.18,5,4194.848333333333,MK,0,0.009523809523809525,10.826538979323422,108.0,3,1,0.3333333333333333,8.341850823327492,0
C00293,134,4,20229.469999999998,5,2022.9469999999997,MK,1,0.007407407407407408,9.914945162714455,109.33333333333333,2,1,0.3,7.612804844293752,0
C00294,57,3,20152.58,4,2878.94,MK,1,0.017241379310344827,9.911137219087626,218.5,2,1,0.2857142857142857,7.965524739579641,0
C00296,650,1,110.24,1,110.24,CYB,1,0.0015360983102918587,4.711690029365764,135.5,1,1,1.0,4.711690029365764,1
C00297,626,2,13652.82,3,2275.47,CYB,1,0.001594896331738437,9.521774614941279,36.0,2,1,0.6666666666666666,7.730381276563691,1
C00298,22,6,159210.62,5,7960.531,ST,0,0.043478260869565216,11.977989539678532,72.6,4,1,0.4,8.982376597027518,0
C00299,160,3,12855.320000000002,3,1606.9150000000002,MK,1,0.006211180124223602,9.461590798209002,200.5,2,1,0.5,7.382693587645218,1
C00300,114,5,49566.240000000005,5,3097.8900000000003,MK,0,0.008695652173913044,10.81108541062649,146.75,4,1,0.3125,8.038799261836703,0
C00301,75,4,29909.65,5,2719.059090909091,MK,0,0.013157894736842105,10.305969883250114,154.33333333333334,2,1,0.36363636363636365,7.9084088836529975,0
C00302,288,2,3326.24,3,554.3733333333333,MK,1,0.0034602076124567475,8.10989841047714,362.0,2,1,0.5,6.319640560276253,1
C00303,162,1,19206.8,3,4801.7,MK,1,0.006134969325153374,9.863071725518683,135.5,1,1,0.5,8.476933538752158,1
C00304,209,4,45643.18,4,4149.38,MK,1,0.004761904761904762,10.728631386110022,172.33333333333334,3,1,0.36363636363636365,8.33095517529787,0
C00305,65,4,25137.14,3,2513.714,ST,1,0.015151515151515152,10.132141493726971,213.33333333333334,3,1,0.5,7.829914358373656,0
C00306,73,3,28917.27,3,4819.545,MK,1,0.013513513513513514,10.272228854289764,248.0,2,1,0.5,8.480642271192073,1
C00307,118,5,63674.1,4,4898.007692307692,MK,0,0.008403361344537815,11.061548870321493,100.5,4,1,0.38461538461538464,8.496787951816499,0
C00308,82,5,16457.99,4,1496.1809090909092,CYB,1,0.012048192771084338,9.708627111473557,104.75,2,1,0.45454545454545453,7.311339224874245,0
C00309,68,3,48263.27,5,4826.326999999999,TKO,0,0.014492753623188406,10.784446814336675,285.0,2,1,0.4,8.48204817730631,0
C00310,95,5,64815.69,5,3812.6876470588236,CYB,0,0.010416666666666666,11.079318410905433,142.75,3,1,0.29411764705882354,8.246351886387902,0
C00311,252,4,56120.86,4,4008.632857142857,TKO,0,0.003952569169960474,10.935280676931605,119.66666666666667,3,1,0.5714285714285714,8.296454959286804,0
C00312,468,3,27059.879999999997,4,3865.6971428571424,TKO,1,0.0021321961620469083,10.205844421521208,92.0,2,1,0.5714285714285714,8.260155970168684,1
C00313,192,4,12596.009999999998,4,1145.091818181818,ST,1,0.0051813471502590676,9.441214763191791,179.0,3,1,0.36363636363636365,7.044113014642705,0
C00314,196,5,70880.3,4,5062.878571428571,CYB,0,0.005076142131979695,11.168761925968559,93.0,4,1,0.35714285714285715,8.529887984750689,0
C00315,366,1,34582.92,2,8645.73,CYB,1,0.0027247956403269754,10.451144113136372,135.5,1,1,0.5,9.06493649377072,1
C00316,280,4,32367.59,4,2942.508181818182,TKO,1,0.0035587188612099642,10.384943787120788,134.0,3,1,0.45454545454545453,7.987357408086734,0
C00317,24,7,46565.619999999995,5,2024.5921739130433,CYB,0,0.04,10.748639254428982,104.33333333333333,3,1,0.2608695652173913,7.613617368352861,0
C00318,257,1,25401.32,2,6350.33,TKO,1,0.003875968992248062,10.142595787418191,135.5,1,1,0.5,8.756419518774294,1
C00319,48,6,95086.92,5,4527.948571428571,ST,0,0.02040816326530612,11.462557216280159,135.6,3,1,0.3333333333333333,8.418245088099507,0
C00320,120,5,39861.439999999995,5,3066.264615384615,TKO,0,0.008264462809917356,10.593189806143144,125.0,3,1,0.3076923076923077,8.028541438639845,0
C00321,146,5,77377.81,3,4836.113125,MK,0,0.006802721088435374,11.256468249485437,92.75,3,1,0.625,8.484073359979726,0
C00322,128,3,24654.64,4,3081.83,TKO,1,0.007751937984496124,10.112760956544802,251.0,2,1,0.375,8.03360328526949,1
C00323,18,3,24682.219999999998,4,3085.2774999999997,ST,1,0.05263157894736842,10.113878939525058,217.0,3,1,0.375,8.034720951109769,0
C00324,134,7,147688.13999999998,5,5907.525599999999,TKO,0,0.007407407407407408,11.902864938395751,61.166666666666664,4,1,0.32,8.68415160381065,0
C00325,59,7,139623.91,5,5584.9564,MK,0,0.016666666666666666,11.846714891787588,111.5,4,1,0.32,8.628010941247307,0
C00326,99,4,13249.11,4,1472.1233333333334,TKO,1,0.01,9.491761133266701,202.33333333333334,3,1,0.4444444444444444,7.295140142308056,0
C00327,75,8,57849.69,5,3213.871666666667,MK,0,0.013157894736842105,10.965620659949137,82.71428571428571,4,1,0.4444444444444444,8.075542718819543,0
C00328,321,2,27502.559999999998,4,4583.759999999999,CYB,1,0.003105590062111801,10.222070729821601,253.0,1,1,0.3333333333333333,8.430493038718575,1
C00329,141,3,47772.1,5,3981.008333333333,TKO,0,0.007042253521126761,10.77421799856358,293.5,2,1,0.25,8.289541577372663,0
C00330,470,3,15495.11,5,1721.6788888888889,TKO,1,0.0021231422505307855,9.648344303667729,9.5,3,1,0.2222222222222222,7.4516358517124,0
C00331,222,4,26439.71,4,3777.1014285714286,TKO,1,0.004484304932735426,10.182660146857728,168.0,2,1,0.2857142857142857,8.236976894861327,0
C00332,12,4,41111.95,5,3737.45,ST,0,0.07692307692307693,10.624078436013573,230.0,3,1,0.36363636363636365,8.226426366002531,0
C00333,366,2,37992.28,4,4749.035,TKO,1,0.0027247956403269754,10.545164580964851,284.0,2,1,0.375,8.465907265422592,1
C00334,141,7,163488.93,5,6055.145555555555,TKO,0,0.007042253521126761,12.004506677208623,98.16666666666667,2,1,0.48148148148148145,8.708828829761666,0
C00335,189,5,40286.89,5,3098.9915384615383,CYB,0,0.005263157894736842,10.603806206498806,134.75,3,1,0.38461538461538464,8.039154660940977,0
C00336,122,5,92447.77,4,6163.184666666667,MK,0,0.008130081300813009,11.434409932237852,129.25,4,1,0.5333333333333333,8.726511154892394,0
C00337,21,7,121989.54,5,5809.025714285714,ST,0,0.045454545454545456,11.71169877972533,105.0,3,1,0.38095238095238093,8.667340275702895,0
C00338,150,3,70078.59,5,5839.8825,ST,0,0.006622516556291391,11.157386875136538,217.5,1,1,0.3333333333333333,8.67263717741955,0
C00339,33,4,38142.89,5,3178.5741666666668,MK,0,0.029411764705882353,10.549120866612139,173.66666666666666,3,1,0.25,8.064502556954249,0
C00340,24,3,64595.67,4,7177.296666666666,MK,0,0.04,11.075918140454434,167.0,3,1,0.3333333333333333,8.878817400843275,0
C00341,113,4,18648.31,5,1695.3009090909093,CYB,1,0.008771929824561403,9.83356442706851,88.33333333333333,3,1,0.36363636363636365,7.436205223427319,0
C00342,296,2,3745.6400000000003,3,624.2733333333334,MK,1,0.003367003367003367,8.228614717316521,273.0,2,1,0.5,6.438188887467385,1
C00343,103,6,95482.59,5,3978.44125,TKO,0,0.009615384615384616,11.4667096792432,92.0,4,1,0.25,8.288896698975726,0
C00344,373,3,51650.78999999999,4,5738.976666666666,MK,1,0.00267379679144385,10.852280130288023,88.5,2,1,0.3333333333333333,8.655210424264698,0
C00345,109,4,52344.19,4,4026.476153846154,TKO,0,0.00909090909090909,10.865615330510932,193.66666666666666,3,1,0.46153846153846156,8.300895194200864,0
C00346,48,6,42605.96,5,2506.2329411764704,TKO,0,0.02040816326530612,10.659772899194047,88.0,3,1,0.35294117647058826,7.826935010146776,0
C00347,624,1,123.3,1,123.3,MK,1,0.0016,4.822697998516666,135.5,1,1,1.0,4.822697998516666,1
C00348,210,5,86751.06999999999,5,4565.845789473684,CYB,0,0.004739336492890996,11.37080955919589,92.25,3,1,0.2631578947368421,8.426578046351207,0
C00349,539,3,39549.090000000004,5,3595.3718181818185,TKO,1,0.001851851851851852,10.585323248793717,48.5,2,1,0.45454545454545453,8.187680787960968,0
C00350,126,5,72038.52,4,4802.568,ST,0,0.007874015748031496,11.184970136302676,59.25,3,1,0.3333333333333333,8.477114254093925,0
C00351,168,3,29980.350000000002,5,3331.15,CYB,1,0.005917159763313609,10.308330800662782,263.5,1,1,0.3333333333333333,8.111373020280656,0
C00352,216,4,30101.96,5,2508.4966666666664,ST,1,0.004608294930875576,10.312378784772449,160.0,3,1,0.3333333333333333,7.827837480808259,0
C00353,16,6,104180.70999999999,5,4960.98619047619,ST,0,0.058823529411764705,11.553891865063497,118.2,4,1,0.3333333333333333,8.509561381191887,0
C00354,153,5,39704.72,4,3054.209230769231,CYB,0,0.006493506493506494,10.589250536901202,128.25,3,1,0.38461538461538464,8.024603357237336,0
C00355,126,2,12640.24,4,1805.7485714285715,TKO,1,0.007874015748031496,9.444719764155057,197.0,2,1,0.5714285714285714,7.499284139477056,1
C00356,1,5,35106.4,5,2194.15,TKO,0,0.5,10.466167213444061,157.75,3,1,0.25,7.694005660304237,0
C00357,197,6,63349.6,5,3519.422222222222,CYB,0,0.005050505050505051,11.056439656896226,72.6,2,1,0.2777777777777778,8.166336210893727,0
C00358,337,3,38129.759999999995,5,4236.639999999999,MK,1,0.0029585798816568047,10.548776584465195,164.5,3,1,0.3333333333333333,8.351761789491034,0
C00359,32,3,24508.39,4,3063.54875,CYB,1,0.030303030303030304,10.106811588411555,211.5,3,1,0.375,8.02765561077772,0
C00360,207,5,112566.79,5,5924.5678947368415,TKO,0,0.004807692307692308,11.6313108969273,111.0,3,1,0.2631578947368421,8.687031808623251,0
C00361,382,4,67585.84000000001,4,5632.153333333335,TKO,0,0.0026109660574412533,11.121168568523291,42.333333333333336,3,1,0.4166666666666667,8.636424659069837,0
C00362,64,2,7332.08,3,1466.416,TKO,1,0.015384615384615385,8.90015089762109,503.0,1,1,0.4,7.291258309859539,1
C00363,418,2,17078.760000000002,3,3415.7520000000004,TKO,1,0.002386634844868735,9.745649415721589,183.0,2,1,0.4,8.136445671196315,1
C00364,94,2,40726.479999999996,4,5090.8099999999995,CYB,1,0.010526315789473684,10.614658327871515,320.0,2,1,0.375,8.535388645548299,1
C00365,73,4,32328.69,4,2938.971818181818,CYB,1,0.013513513513513514,10.383741282056125,108.66666666666667,3,1,0.36363636363636365,7.986155274634342,0
C00366,93,4,33367.3,5,2383.378571428572,ST,0,0.010638297872340425,10.41536162648609,205.33333333333334,3,1,0.2857142857142857,7.776693812318546,0
C00367,263,2,3507.1899999999996,3,1169.0633333333333,TKO,1,0.003787878787878788,8.162855513940992,58.0,2,1,0.3333333333333333,7.0648131573809,1
C00368,62,4,17091.1,5,1553.7363636363634,CYB,1,0.015873015873015872,9.746371647437181,139.66666666666666,3,1,0.36363636363636365,7.34906126916976,0
C00369,68,2,11571.06,4,1928.51,TKO,1,0.014492753623188406,9.356348851011724,636.0,1,1,0.3333333333333333,7.5650213636540595,1
C00370,423,3,17502.26,5,1750.2259999999999,TKO,1,0.0023584905660377358,9.770142428276863,34.0,2,1,0.3,7.468071393060521,0
C00371,570,1,7038.480000000001,2,2346.1600000000003,MK,1,0.0017513134851138354,8.859289582787673,135.5,1,1,0.6666666666666666,7.760961365662049,1
C00372,3,4,115226.37,5,6778.021764705882,TKO,0,0.25,11.654662585830208,221.33333333333334,3,1,0.4117647058823529,8.821588088032964,0
C00373,59,1,19827.5,3,3965.5,CYB,1,0.016666666666666666,9.894875575687564,135.5,1,1,0.4,8.285639372742057,1
C00374,120,4,52118.93,5,3722.780714285714,MK,0,0.008264462809917356,10.86130268818339,129.66666666666666,3,1,0.35714285714285715,8.222494752207162,0
C00375,141,2,33149.31,3,5524.884999999999,CYB,1,0.007042253521126761,10.408807347003165,235.0,1,1,0.5,8.617198694553823,1
C00376,270,2,30510.75,4,4358.678571428572,TKO,1,0.0036900369003690036,10.325867134308993,4.0,2,1,0.42857142857142855,8.380153611476059,0
C00377,5,5,60272.08,4,3172.214736842105,TKO,0,0.16666666666666666,11.006640848539533,127.75,3,1,0.3157894736842105,8.062500465575045,0
C00378,91,7,78302.58,5,3915.129,CYB,0,0.010869565217391304,11.268348602517348,101.0,4,1,0.25,8.272858944885156,0
C00379,107,3,40788.14,3,5098.5175,TKO,1,0.009259259259259259,10.616171148490421,65.0,1,1,0.5,8.536901206393676,1
C00380,14,5,122632.58,5,6454.346315789474,ST,0,0.06666666666666667,11.716956163838878,177.0,2,1,0.3684210526315789,8.772663952622299,0
C00381,178,7,112112.70000000001,5,5096.031818181818,TKO,0,0.00558659217877095,11.627268813903372,88.16666666666667,3,1,0.36363636363636365,8.536413652851815,0
C00382,35,2,11166.64,3,2791.66,TKO,1,0.027777777777777776,9.320775589525576,397.0,2,1,0.5,7.934749825631438,1
C00383,89,5,118259.26,5,6956.4270588235295,MK,0,0.011111111111111112,11.680643067917982,151.0,2,1,0.35294117647058826,8.84756500952526,0
C00384,97,8,72670.06,4,2595.3592857142858,TKO,0,0.01020408163265306,11.193698509991158,89.71428571428571,4,1,0.32142857142857145,7.8618654679834785,0
C00385,2,4,69093.40000000001,5,5757.783333333334,ST,0,0.3333333333333333,11.143228964503521,175.0,3,1,0.25,8.658481504526552,0
C00386,266,3,77466.19,4,8607.354444444445,MK,0,0.003745318352059925,11.257609770862768,213.5,2,1,0.3333333333333333,9.060488457720723,0
C00387,152,6,59584.81,5,2979.2405,CYB,0,0.006535947712418301,10.995172737457851,72.0,3,1,0.3,7.999759280940988,0
C00388,193,2,23124.28,3,5781.07,ST,1,0.005154639175257732,10.048681670415432,394.0,1,1,0.5,8.662517029040538,1
C00389,579,1,7247.579999999999,3,2415.8599999999997,ST,1,0.0017241379310344827,8.888560866596276,135.5,1,1,0.3333333333333333,7.790224455980781,1
C00390,47,3,23270.18,4,2327.018,CYB,1,0.020833333333333332,10.054970964078144,334.0,3,1,0.3,7.7527725407801995,0
C00391,82,2,18231.6,3,3038.6,ST,1,0.012048192771084338,9.810966479554715,450.0,2,1,0.5,8.01948120679563,1
C00392,154,4,33394.99,5,2782.915833333333,ST,0,0.0064516129032258064,10.416191111876788,110.0,4,1,0.3333333333333333,7.931613788717612,0
C00393,16,5,122029.22,4,7178.189411764706,TKO,0,0.058823529411764705,11.712023997959628,160.75,3,1,0.5294117647058824,8.878941760371722,0
C00394,71,2,11066.43,5,1844.405,CYB,1,0.013888888888888888,9.311761839761356,68.0,2,1,0.3333333333333333,7.520454044580473,0
C00395,81,6,77536.67,5,4307.592777777778,ST,0,0.012195121951219513,11.258519161766475,96.4,4,1,0.3333333333333333,8.368366628108827,0
C00396,18,4,15342.09,4,1704.6766666666667,ST,1,0.05263157894736842,9.638420488795171,233.66666666666666,4,1,0.3333333333333333,7.441717182930036,0
C00397,209,4,74560.65999999999,5,5735.435384615384,TKO,0,0.004761904761904762,11.219381713060132,144.33333333333334,4,1,0.38461538461538464,8.654593283271877,0
C00398,26,3,9222.12,3,922.2120000000001,ST,1,0.037037037037037035,9.129468654101961,73.0,2,1,0.4,6.827858893936257,1
C00399,298,3,45486.340000000004,4,5054.0377777777785,CYB,1,0.0033444816053511705,10.725189324464381,84.5,2,1,0.4444444444444444,8.528140604775366,0
